Date,Hour,Minute,Positive,Negative,Tweet,Translated_Tweet,Keyword(s),Tweet_link
2022.08.22,12,28, ,1,RT @diplo_geo: ワクチン推進のカラクリは、ファイザーの株主であるSGI(創価学会インターナショナル)とゲイツ財団が手を組み、学会員が多く在籍する厚労省と、製薬会社と癒着する感染症の専門家が旗振り役となり、日本政府の財源で大量にワクチンを購入し、総動員して国民に接種…,"RT @diplo_geo: Vaccine promotion mechanism is a partnership between SGI (Soka Gakkai International), a shareholder of Pfizer, and the Gates Foundation, and the Ministry of Health, Labor and Welfare, where many academic members are enrolled, and an infectious disease expert who is in close contact with pharmaceutical companies. became a flag bearer, purchased a large amount of vaccines with the financial resources of the Japanese government, and mobilized all to vaccinate the public.",disease,https://twitter.com/twitter/status/1561691901916434432
2022.08.22,12,28,1, ,"RT @j_sato: 東京慈恵会医科大学　浦島充佳教授
・BCGは万能のパンデミック対策ワクチンになるかも
・BCGは安全、効果的、安価、長持ちと四拍子揃った理想的なワクチン
・日本がリーダーシップをとって、国際共同大規模臨床試験を提言したい","RT @j_sato: Professor Mitsuyoshi Urashima, Jikei University School of Medicine
BCG could be a universal pandemic vaccine
・BCG is an ideal vaccine that is safe, effective, inexpensive, and long lasting.
・Japan would like to take the leadership and propose international joint large-scale clinical trials.",ideal,https://twitter.com/twitter/status/1561691897118466048
2022.08.22,12,28, ,1,"RT @1DGFG: 九州大学医学部生の20歳男性。胸の苦しみで救急搬送、心筋炎と診断される。”(診断した)僕の先生は、ちゃんと正義感を持った先生だったのかなと思っています”

ワクチン後遺症　ファイザー社の有害事象報告書と国内の症例報告(サンテレビ)
#Yahooニュース
h…","RT @1DGFG: A 20-year-old male medical student at Kyushu University. He was rushed to the emergency room with chest pains and diagnosed with myocarditis. “I think my teacher (who diagnosed me) was a teacher with a proper sense of justice.”

Vaccine sequelae Pfizer's adverse event report and domestic case report (Sun TV)
#Yahoo News
h…",adverse,https://twitter.com/twitter/status/1561691895965057024
2022.08.22,12,28,1, ,"RT @XX_ALUCARD_XX: @shonyan ワクチン接種者が血栓なりやすいという話を色々調べてる知人から聞きました。
黒く変色している部分は既に壊死した皮膚です。これ以上悪化しないよう心から祈ります。当方介護福祉士です。職場利用者ワクチン接種者から帯状疱疹や排泄時の…","RT @XX_ALUCARD_XX: @shonyan I heard from an acquaintance who is researching various stories that vaccinated people are prone to blood clots.
The dark discolored part is already necrotic skin. I sincerely hope it doesn't get any worse. I am a care worker. Shingles and excretion from workplace users vaccinated…",hope,https://twitter.com/twitter/status/1561691893326827520
2022.08.22,12,29,1, ,"RT @j_sato: 東京慈恵会医科大学　浦島充佳教授
・BCGは万能のパンデミック対策ワクチンになるかも
・BCGは安全、効果的、安価、長持ちと四拍子揃った理想的なワクチン
・日本がリーダーシップをとって、国際共同大規模臨床試験を提言したい","RT @j_sato: Professor Mitsuyoshi Urashima, Jikei University School of Medicine
BCG could be a universal pandemic vaccine
・BCG is an ideal vaccine that is safe, effective, inexpensive, and long lasting.
・Japan would like to take the leadership and propose international joint large-scale clinical trials.",ideal,https://twitter.com/twitter/status/1561691970367393792
2022.08.22,12,29, ,1,"RT @80syaku: https://t.co/xZGMag3Sbl
#サンテレビニュース
ワクチン後遺症 ファイザー社の有害事象報告書と国内の症例報告 https://t.co/ptkn0DtULr","RT @80syaku: https://t.co/xZGMag3Sbl
#Sun TV news
Vaccine sequelae Pfizer's adverse event report and domestic case report https://t.co/ptkn0DtULr",adverse,https://twitter.com/twitter/status/1561691968039555072
2022.08.22,12,29,1, ,"RT @j_sato: 東京慈恵会医科大学　浦島充佳教授
・BCGは万能のパンデミック対策ワクチンになるかも
・BCGは安全、効果的、安価、長持ちと四拍子揃った理想的なワクチン
・日本がリーダーシップをとって、国際共同大規模臨床試験を提言したい","RT @j_sato: Professor Mitsuyoshi Urashima, Jikei University School of Medicine
BCG could be a universal pandemic vaccine
・BCG is an ideal vaccine that is safe, effective, inexpensive, and long lasting.
・Japan would like to take the leadership and propose international joint large-scale clinical trials.",ideal,https://twitter.com/twitter/status/1561691963656912896
2022.08.22,13,50, ,1,"RT @BB45_Colorado: 僕が恐れているのは、ウイルスの変異によってや、ワクチンの濫用によって細胞記憶が無効になったり減弱すること。

それが起きると、感染力が激増したウイルスに人類は、鎧袖一触されてしまう。","RT @BB45_Colorado: My fear is that the mutation of the virus and the overuse of vaccines will disable or weaken cellular memory.

When that happens, mankind will be overwhelmed by a virus whose infectious power has increased dramatically.",fear,https://twitter.com/twitter/status/1561712300893286406
2022.08.22,13,50, ,1,"RT @kirikabu11: @junmurot ワクチン3回目接種後に男女2人が死亡したと発表。
基礎疾患無し https://t.co/N1zRxYyWsZ","RT @kirikabu11: @junmurot Announced that two men and women died after the third vaccination.
No underlying disease https://t.co/N1zRxYyWsZ",disease,https://twitter.com/twitter/status/1561712297076174848
2022.08.22,13,50,1, ,ワクチンも頑張りましょうね✨ https://t.co/YGn5HDvio7,Let's do our best with the vaccine ✨ https://t.co/YGn5HDvio7,best,https://twitter.com/twitter/status/1561712293498744834
2022.08.22,13,49,1, ,出会い系アプリのペアーズのプロフィールで1番目立つ所にワクチン接種済みって表記が有るのは凄いな。でも、確かにそこの価値観がズレてると絶対に揉めるわな。,"It's amazing that the profile of the dating app Pairs has the notation that it has been vaccinated in the first place. But if there's a discrepancy in the sense of values ​​there, I'll definitely get into trouble.",amazing,https://twitter.com/twitter/status/1561712290634039298
2022.08.22,13,50, ,1,"RT @suntv3: ワクチン後遺症　ファイザー社の有害事象報告書と国内の症例報告(サンテレビ)
＃新型コロナ ＃ワクチン ＃後遺症 #サンテレビニュース
https://t.co/W3VQvXKkwQ","RT @suntv3: Vaccine sequelae Pfizer's adverse event report and domestic case report (Sun TV)
#New Corona #Vaccine #Aftereffects #Sun TV News
https://t.co/W3VQvXKkwQ",adverse,https://twitter.com/twitter/status/1561712479390306304
2022.08.22,13,50, ,1,RT @diplo_geo: ワクチン推進のカラクリは、ファイザーの株主であるSGI(創価学会インターナショナル)とゲイツ財団が手を組み、学会員が多く在籍する厚労省と、製薬会社と癒着する感染症の専門家が旗振り役となり、日本政府の財源で大量にワクチンを購入し、総動員して国民に接種…,"RT @diplo_geo: Vaccine promotion mechanism is a partnership between SGI (Soka Gakkai International), a shareholder of Pfizer, and the Gates Foundation, and the Ministry of Health, Labor and Welfare, where many academic members are enrolled, and an infectious disease expert who is in close contact with pharmaceutical companies. became a flag bearer, purchased a large amount of vaccines with the financial resources of the Japanese government, and mobilized all to vaccinate the public.",disease,https://twitter.com/twitter/status/1561712477523832833
2022.08.22,13,50, ,1,"ワクチン後遺症がトレンドにあって見てみるが、大半は陰謀論系だな。
ワクチンの副作用は実際有ると思うし、特に他のワクチン以上に問題が多い。ただ、イチゼロで非科学的に語ってるのは本当に害しかないんだよなぁ。ワクチンは100%安全でもないし、人口削減のための陰謀でもないよ","Vaccine sequelae are trending and I'll take a look, but most of them are conspiracy theories.
I think the side effects of vaccines do exist, especially more problematic than other vaccines. It's just that it's really harmful to talk unscientific with zero. Vaccines are not 100% safe, nor are they conspiracies to reduce population.",harmful,https://twitter.com/twitter/status/1561712473279180800
2022.08.22,13,50, ,1,"RT @nonaka_shin: 感染していざ苦しくなったら救急車を呼ぶくらいなら最初からワクチン打ちなさい...そうでなければ、家でがまんしなさい。

と、産科の医師が言ってたみたいですが...医師の立場で言ってるなら【電車でマスクしてない人を殴った男性】と変わらんレベルの暴…","RT @nonaka_shin: If you're sick of being infected, rather than call an ambulance, get vaccinated from the beginning...otherwise, stay at home.

That's what the obstetrician doctor said, but if you're talking from a doctor's point of view, it's the same level of violence as [the man who punched someone who wasn't wearing a mask on the train]...",sick,https://twitter.com/twitter/status/1561712470682906625
2022.08.22,13,50,1, ,"#夕刻#海#高崎山

海は、少し荒れていてましたが、眺めも良く穏やか気持ちでいられます。
もちろん、マスクなどしていたら爽快さは、感じられ無ないでしょう。

大人の都合でマスクやワクチンを強要しないでもらいたいです。 https://t.co/Vxd4KGXJZN","#evening#sea#mount takasaki

The sea was a little rough, but the view is good and you can feel calm.
Of course, if you are wearing a mask, you will not feel refreshed.

I don't want adults to force masks and vaccines. https://t.co/Vxd4KGXJZN",good,https://twitter.com/twitter/status/1561712469038735360
2022.08.22,13,50, ,1,"mw9DpccKwS4SHGD 5/1
看護師などがワクチンでの副反応が
半端ないくらい多いが口にしないよう、、
口止めされているそうです。

これは事実です。
恐ろしい話です。

私の他の友達の子供さんも看護師
やはり接種後に副反応で体調不良、高熱
腕の痛みで休む人が多く病院が回らないそうです。","mw9DpccKwS4SHGD 5/1
Nurses, etc. have side reactions to vaccines
It's a lot, but don't say it,
He seems to have been shut up.

This is true.
It's a scary story.

My other friend's child is also a nurse
After all, after the vaccination, I felt unwell due to side effects and had a high fever.
It seems that there are many people who rest with pain in their arms and do not go to the hospital.",scary,https://twitter.com/twitter/status/1561712531671920642
2022.08.22,13,51,1, ,"RT @triangle24: 8/22月 5～11歳のコロナワクチン3回目接種を承認へ　厚労省

29日の専門部会で了承されれば、速やかに特例承認へ

記事見ると、2回目から6ヶ月後を想定？ 3月から始まったので、最も早い子は9月に3回目接種か
https://t.co/ii…","RT @triangle24: 8/22 Ministry of Health, Labor and Welfare to approve third dose of corona vaccine for 5-11 year olds

If it is approved by the special committee on the 29th, it will be promptly approved as a special case

Looking at the article, is it supposed to be 6 months after the second time? Since it started in March, the earliest child will be vaccinated for the third time in September.
https://t.co/ii…",special,https://twitter.com/twitter/status/1561712786677575685
2022.08.22,13,51, ,1,"RT @UV312GwqDkt0: コロナ陽性者が、血栓症を発症すれば
「原因はコロナです」

コロワクの接種者が、血栓症を発症すれば
「既存のなんらかの病気の合併症です。ワクチン後遺症や、ワクチンとの因果関係は考えられません」

これで、納得してしまう世の中なんだから、もうダ…","RT @UV312GwqDkt0: If a corona-positive person develops thrombosis
""Corona is the cause""

If a Korowak recipient develops thrombosis
""It's a complication of some pre-existing disease. I can't think of a vaccine sequelae or a causal relationship with the vaccine.""

It's a world where you can be convinced with this, so no more...",no,https://twitter.com/twitter/status/1561712784752394241
2022.08.22,13,52, ,1,"RT @SukunaBikona7: 5～11歳のコロナワクチン3回目接種を承認へ　厚労省 | 毎日新聞 https://t.co/Vo2TMU6TiV
""厚生労働省は22日、5～11歳の子どもへの3回目接種について、米ファイザー製の新型コロナウイルスワクチンの使用を認める方針…","RT @ SukunaBikona7: To approve the third dose of corona vaccine for 5 to 11 years old Ministry of Health, Labor and Welfare | Mainichi Shimbun https://t.co/Vo2TMU6TiV
""On the 22nd, the Ministry of Health, Labor and Welfare plans to allow the use of the new coronavirus vaccine made by Pfizer in the United States for the third vaccination of children aged 5 to 11...",old,https://twitter.com/twitter/status/1561712839110193152
2022.08.22,13,52,1, ,RT @takeokonchan: @masatakatze 今年の一月に3回打てば感染を予防すると言っていた岸田。4回打っても感染するとワクチン無能を証明してくれた。グッジョブ。,"RT @takeokonchan: @masatakatze Kishida said that if you hit 3 times in January this year, you can prevent infection. He proved his vaccine incompetence when he got infected even after four shots. good job.",good,https://twitter.com/twitter/status/1561712835688017920
2022.08.22,13,52,1, ,"RT @j_sato: 東京慈恵会医科大学　浦島充佳教授
・BCGは万能のパンデミック対策ワクチンになるかも
・BCGは安全、効果的、安価、長持ちと四拍子揃った理想的なワクチン
・日本がリーダーシップをとって、国際共同大規模臨床試験を提言したい","RT @j_sato: Professor Mitsuyoshi Urashima, Jikei University School of Medicine
BCG could be a universal pandemic vaccine
・BCG is an ideal vaccine that is safe, effective, inexpensive, and long lasting.
・Japan would like to take the leadership and propose international joint large-scale clinical trials.",ideal,https://twitter.com/twitter/status/1561712834903699456
2022.08.22,13,52,1, ,"せっかくバズってるので
この異常な感染対策を推し進めようとしている日本政府【内閣府】の目標を宣伝させていただきます。
陰謀論だとか反ワクチンだとか言う方にぜひ見ていただきたい。
政府がよっぽどの陰謀論者です。

https://t.co/7QkXk5ahRJ https://t.co/q9IghN9pYw","It's all the buzz
I would like to announce the goal of the Japanese government [Cabinet Office], which is trying to promote this unusual infection control.
If you are a conspiracy theory or anti-vaccine, please take a look.
The government is one hell of a conspiracy theorist.

https://t.co/7QkXk5ahRJ https://t.co/q9IghN9pYw",like,https://twitter.com/twitter/status/1561712884211585029
2022.08.22,13,53, ,1,"RT @universalsoftw2: 米国疾病予防センター（CDC）の新しい新型コロナ感染に対する指針は、
・新型コロナウイルスに暴露した人でも隔離は必要ない
・遺伝子ワクチン未接種者も接種者同様の扱い
・新型コロナウイルスに暴露した生徒も授業に参加できる
・症状がない人に…","RT @universalsoftw2: The U.S. Centers for Disease Control and Prevention (CDC) guidelines for new coronavirus infections are:
・People who have been exposed to the new coronavirus do not need to be quarantined
・Those who have not received genetic vaccines are treated the same as those who have been vaccinated
・Students exposed to the new coronavirus can participate in classes
・For those who have no symptoms",no,https://twitter.com/twitter/status/1561713283131797504
2022.08.22,13,53,1, ,"RT @io302: 成人がん患者が体調悪化で入院。新型コロナウイルス感染予防でイベルメクチン内服継続していて、院内でも騒然としていた。

Twitter上では反ワクチンのイベルメクチン教は有名な話だが、一般集団ではまだ知られていないらしい。

悪化の原因はどう考えてもイベルメ…","RT @io302: Adult cancer patient hospitalized due to deterioration. He continued to take ivermectin to prevent infection with the new coronavirus, and there was a lot of turmoil in the hospital.

The anti-vaccine ivermectin cult is well-known on Twitter, but apparently still unknown to the general population.

No matter how you look at it, the cause of the deterioration is Iverme…",patient,https://twitter.com/twitter/status/1561713278639673344
2022.08.22,13,53, ,1,"RT @blanc0981: 5～11歳のコロナワクチン3回目接種を承認へ　厚労省 | 毎日新聞 

承認根拠データや論文分かりますか？既に分科会で討議されてましたっけ？？

しかし、２回打った人が5-11歳で１７％しか居ないので、３回目打たせる阿呆親は少ないでしょう
http…","RT @ blanc0981: To approve the third dose of corona vaccine for 5 to 11 years old Ministry of Health, Labor and Welfare | Mainichi Shimbun

Do you know the basis data and papers for approval? Was it already discussed in the subcommittee? ?

However, since only 17% of 5-11 year olds hit the ball twice, few foolish parents are allowed to hit the ball a third time.
http…",old,https://twitter.com/twitter/status/1561713278476500992
2022.08.22,13,54, ,1,"RT @kirikabu11: @junmurot ワクチン3回目接種後に男女2人が死亡したと発表。
基礎疾患無し https://t.co/N1zRxYyWsZ","RT @kirikabu11: @junmurot Announced that two men and women died after the third vaccination.
No underlying disease https://t.co/N1zRxYyWsZ",disease,https://twitter.com/twitter/status/1561713338362793984
2022.08.22,13,54,1, ,@Trilliana_z おやおや、キッパリと言いおったか。テレビ業界はワクチン崇拝一辺倒だから、相棒再登場の可能性が減らないと良いけどなぁ。,"@Trilliana_z Oh my God, did I just say that? Since the TV industry is obsessed with worshiping vaccines, I hope the chances of Buddy reappearing aren't diminished.",hope,https://twitter.com/twitter/status/1561713455173754880
2022.08.22,13,54, ,1,"RT @serast_km: ニュースで報道されると、どうしても思い出してしまうので、必死にコロナはただの風邪だと叫びマスクやワクチンを否定し報道が大袈裟だと言うのだ!
コロナ対策を語る人をコロナ脳だのバカ呼ばわりして一切否定するのは怖くてしょうがないので聞きたくないのだ。","RT @serast_km: When it's reported on the news, I can't help but remember it, so I desperately shout that corona is just a cold, deny masks and vaccines, and say the reports are exaggerated!
I don't want to hear it because it's scary to call people who talk about corona measures stupid and deny it at all.",deny,https://twitter.com/twitter/status/1561713454821818368
2022.08.22,13,54, ,1,"RT @takayan309: #政府は今すぐノーマスクを撤回しなさい
ワクチン打ったからと言ってマスクをしないのは間違いです。
#天瀬ひみか さま
#聖三活動
#ホロゾフィー","RT @takayan309: #Government withdraw no mask now
It's a mistake not to wear a mask just because you hit the vaccine.
#Amase Himika
#Seisan activities
#horosophie",no,https://twitter.com/twitter/status/1561713452200378369
2022.08.22,13,54,1, ,"RT @BagingBaging: 「未接種者はコロナになっても税金つかうなよ」
↑こんな事言う奴がいるが、だったら逆に
・ワクチンに使った税金
・無意味な感染対策に使った税金
・コロナ脳が陽性で使った高額医療費（入院で100万とか170万とか）
↑これら全部接種者で払えよw…","RT @BagingBaging: ""Non-vaccinated people should not pay taxes even if they become corona""
↑ There are people who say this, but if so, it's the other way around
・Taxes spent on vaccines
・ Taxes used for meaningless infection control
・ High medical expenses used for positive corona brain (1 million or 1.7 million for hospitalization)
↑ All these must be paid by the vaccinated person w...",positive,https://twitter.com/twitter/status/1561713447665930240
2022.08.22,13,54, ,1,"RT @nonaka_shin: 感染していざ苦しくなったら救急車を呼ぶくらいなら最初からワクチン打ちなさい...そうでなければ、家でがまんしなさい。

と、産科の医師が言ってたみたいですが...医師の立場で言ってるなら【電車でマスクしてない人を殴った男性】と変わらんレベルの暴…","RT @nonaka_shin: If you're sick of being infected, rather than call an ambulance, get vaccinated from the beginning...otherwise, stay at home.

That's what the obstetrician doctor said, but if you're talking from a doctor's point of view, it's the same level of violence as [the man who punched someone who wasn't wearing a mask on the train]...",sick,https://twitter.com/twitter/status/1561713446558638081
2022.08.22,13,54,1, ,"RT @Tanuk_Ichi: これは名案(マジで)
""子宮頸がんワクチン""
ではなく
""子宮頸がん及び咽頭がん・肛門がん・陰茎がん予防ワクチン""
にすべきだったと思う。

たぶん日本人男性の99%くらいはクラミジアや淋菌やHIVは知ってても、発癌性HPVってのを知らないし興味…","RT @Tanuk_Ichi: this is a good idea (seriously)
""Cervical cancer vaccine""
not
""Vaccines for prevention of cervical cancer, pharyngeal cancer, anal cancer, and penile cancer""
I think it should have been

Probably about 99% of Japanese men know about chlamydia, gonorrhea and HIV, but they don't know about carcinogenic HPV and are interested...",good,https://twitter.com/twitter/status/1561713445724073984
2022.08.22,13,54, ,1,"RT @SukunaBikona7: 5～11歳のコロナワクチン3回目接種を承認へ　厚労省 | 毎日新聞 https://t.co/Vo2TMU6TiV
""厚生労働省は22日、5～11歳の子どもへの3回目接種について、米ファイザー製の新型コロナウイルスワクチンの使用を認める方針…","RT @ SukunaBikona7: To approve the third dose of corona vaccine for 5 to 11 years old Ministry of Health, Labor and Welfare | Mainichi Shimbun https://t.co/Vo2TMU6TiV
""On the 22nd, the Ministry of Health, Labor and Welfare plans to allow the use of the new coronavirus vaccine made by Pfizer in the United States for the third vaccination of children aged 5 to 11...",old,https://twitter.com/twitter/status/1561713505807392768
2022.08.22,13,54,1, ,RT @takavet1: 欧米はあの手この手で、支配を続けるために、新しい枠組み、ルールを押し付けてきます。その際、巧妙に正義を振りかざし、善人を装います。日本を守るために欧米の策略には十分気をつけた方がいいです。無批判に受け入れるのはとても危険です。ワクチンしかり、SDGs…,"RT @takavet1: The West will do whatever it takes to impose new frameworks and rules in order to maintain its dominance. At that time, he skillfully brandishes justice and pretends to be a good person. In order to protect Japan, it is better to pay close attention to the strategies of Europe and the United States. Uncritical acceptance is very dangerous. Vaccines, SDGs...",good,https://twitter.com/twitter/status/1561713504201359361
2022.08.22,13,54, ,1,RT @shirige_ya: ワクチン4回目を打った岸田首相がコロナ陽性になったも茶番だが、濃厚接触者が出てこないのはどういうことだ？,"RT @shirige_ya: It's a farce that Prime Minister Kishida, who hit the fourth vaccine, became corona positive, but what does it mean that there are no close contacts?",mean,https://twitter.com/twitter/status/1561713503098277888
2022.08.22,13,54,1, ,"RT @taniguchikazuk2: 国民には抗原検査、自身はPCR検査で抗原検査の不良性を見せつけて、４回目ワクチン実施10日後にはコロナ感染して見せてワクチンの効力の無さを実証
首相がこれだもの、なんか日本の感染対策""頼りない""って思う。
だって感染者数｢世界一｣のデー…","RT @taniguchikazuk2: Demonstrate the ineffectiveness of the vaccine by demonstrating the ineffectiveness of the vaccine by showing the antigen test to the public and the antigen test itself by PCR test, showing the corona infection 10 days after the 4th vaccine implementation
The Prime Minister is like this, I think that Japan's infection control measures are ""unreliable"".
Because the number of infected people is ""the world's number one"" day...",like,https://twitter.com/twitter/status/1561713497943449600
2022.08.22,13,55,1, ,"@dkoumon そうなんですね、確認いただきありがとうございます。

＞病院は医療スタッフや、他の患者さんを守るため

ただここの疑問がありました。
PCRで何から守るのかの疑問です
ワクチンも結果何も守りませんでしたし、むしろ陽性者は増えました。そして、その陽性者は一体何の陽性なのかさえ分からない…","@dkoumon Right, thank you for confirming.

>Hospitals protect medical staff and other patients

I just had a question here.
It is a question of what to protect with PCR
The vaccine didn't protect anything as a result, and rather the positive people have increased. And the positive person doesn't even know what kind of positive it is...",positive,https://twitter.com/twitter/status/1561713555506081795
2022.08.22,13,55, ,1,RT @daigooregairu: 実は弟が新型コロナかかったんだが、やっぱあれかかったらヤバいわ。熱40度、咳、倦怠感のフルコンボ。近隣の病院は受診できず、発熱外来あるとこも保健所も電話が繋がらない。ワクチンしてなかったらおそらく死んでた。弟曰く「死ぬかと思った」なお、熱が…,"RT @daigooregairu: Actually, my brother got the new coronavirus, but it would be dangerous if he got it. Full combo of 40 degrees fever, cough and malaise. Nearby hospitals are not accessible, and there is no phone connection to fever outpatient clinics or public health centers. If I hadn't been vaccinated, I would have probably died. My brother said, ""I thought I was going to die."" Furthermore, the fever...",no,https://twitter.com/twitter/status/1561713555228962816
2022.08.22,13,54,1, ,"@YFL4121 おやすみなさい❣
ワクチンお疲れ様
副反応　今、出てなければ大丈夫かな
でも、無理は禁物
また明日","@YFL4121 good night❣
thank you for the vaccine
Adverse reaction If it doesn't appear now, will it be okay?
But don't overdo it
see you tomorrow",good,https://twitter.com/twitter/status/1561713546807083008
2022.08.22,13,54,1, ,"RT @obgyntommy: HPVワクチンの接種1997-2006年度生まれの方は今なら無料です📣

積極的勧奨が差控えられていた期間に定期予防接種の対象であった方の中には、通知が届かず無料接種の機会を逃してしまった人が多いです。上記の女性を対象に、特例で2022年4月から…","RT @obgyntommy: HPV vaccination is now free for those born in 1997-2006📣

Among those who were eligible for routine immunization during the period when active recommendation was withheld, many missed the opportunity to receive free vaccinations because they did not receive notifications. For the above women, from April 2022 as a special case...",free,https://twitter.com/twitter/status/1561713542847696896
2022.08.22,13,55, ,1,"RT @blanc0981: テレビニュース「ワクチン後遺症 ファイザー社の有害事象報告書と国内の症例報告 」
おっ！サンテレビ
https://t.co/POagphSFi6 https://t.co/mgNuPjBFfp","RT @ blanc0981: TV news ""Vaccine sequelae Pfizer's adverse event report and domestic case report""
Oh! sun tv
https://t.co/POagphSFi6 https://t.co/mgNuPjBFfp",adverse,https://twitter.com/twitter/status/1561713606903078912
2022.08.22,13,55, ,1,"RT @kirikabu11: @junmurot ワクチン3回目接種後に男女2人が死亡したと発表。
基礎疾患無し https://t.co/N1zRxYyWsZ","RT @kirikabu11: @junmurot Announced that two men and women died after the third vaccination.
No underlying disease https://t.co/N1zRxYyWsZ",disease,https://twitter.com/twitter/status/1561713602007945216
2022.08.22,13,56,1, ,"RT @Tanuk_Ichi: 富山の凄まじいHPVワクチン接種率向上
関係各所の尽力が伺えます

将来を担う若者たちを、このように正しい知識で守るのが大人や政治の責務だと思います","RT @Tanuk_Ichi: Improving HPV vaccination rates in Toyama
I can see the efforts of all parties involved.

I believe that it is the responsibility of adults and politicians to protect young people, who will be responsible for the future, with correct knowledge like this.",responsible,https://twitter.com/twitter/status/1561713895425081344
2022.08.22,13,56, ,1,RT @verygoodreality: 日本国内にいる人はワクチン未接種でもなんなら熱や咳があっても黙ってれば自由に移動できる一方、入国するにはワクチン3回接種済でも陰性証明書が必要って「外から来るものはケガレ」以外の説明ができないですからね。,"RT @verygoodreality: People in Japan who are not vaccinated can move freely even if they have a fever or cough, but they need a negative certificate to enter the country even if they have been vaccinated three times. I can't explain it other than ""what comes from the outside is unclean"".",negative,https://twitter.com/twitter/status/1561713889775337472
2022.08.22,13,56,1, ,"@fuji38969ytyy ただその他の検診はまだ未定で私もどのタイミング？！ってなってます笑
ワクチン同様病院側で決めてくれたらありがたいんですけどね。、🤣笑","@fuji38969ytyy It's just that the other check-ups are undecided, and when am I? ! lol
I would appreciate it if the hospital side decided like the vaccine. , 🤣 lol",appreciate,https://twitter.com/twitter/status/1561713937732710406
2022.08.22,13,56,1, ,"RT @WlA8eb6j73Xp2bt: mRNAワクチン接種者は3～5年以内に死亡

Deloris Cahill 教授:mRNA ワクチンを接種した人は全員、たとえ1回しか接種しなくても、3～5年以内に死亡することを人々に正直に伝えなければならない
#mRNA #医療試験…","RT @WlA8eb6j73Xp2bt: mRNA vaccine recipients die within 3-5 years

Professor Deloris Cahill: We have to be honest with people that everyone who gets an mRNA vaccine will die within 3-5 years, even if they only get one dose
#mRNA #medical testing...",honest,https://twitter.com/twitter/status/1561713935094788096
2022.08.22,13,56, ,1,普段、何かを人のせいにすることはあまりないけど、乳児用ワクチン打てずに下の子が重症化したら、さすがに国のせいにします。,"I don't usually blame other people for something, but if my younger child becomes seriously ill because I can't get the infant vaccine, I will blame the country.",ill,https://twitter.com/twitter/status/1561713934918651905
2022.08.22,13,57,1, ,"RT @Tanuk_Ichi: 最後(たぶん)
Q. たぬきち先生はなぜそんなにHPVワクチンの普及に熱心なのですか？
A. 外来でHPVワクチンを勧めても、危険なワクチンを勧めるヤブ医者と思われ、一方で同日にオペ室で子宮摘出をしたり、病棟で子宮頸がんの方の看取りをするような生…","RT @Tanuk_Ichi: Last (probably)
Q. Why is Dr. Tanukichi so enthusiastic about promoting the HPV vaccine?
A. Even if the HPV vaccine is recommended at an outpatient clinic, the doctor will think that you are a doctor who recommends a dangerous vaccine. …",enthusiastic,https://twitter.com/twitter/status/1561714210224377856
2022.08.22,13,57,1, ,"RT @You3_JP: 米国CDCは、パンデミック時に犯した対応の誤りを認めた。その内容は、コロナ検査、マスクやワクチンについてのガイダンス等も含まれる

CDCは、自然免疫を否定し、ワクチン以外の治療法を制限し、ワクチンの被害を無視し、若者に感染対策を強要し、マスクに関して…","RT @You3_JP: The US CDC acknowledged the mistake it made during the pandemic. The content includes corona testing, guidance on masks and vaccines, etc.

The CDC denies natural immunity, limits non-vaccine treatments, ignores the harm of vaccines, forces young people to take measures against infection, and regarding masks...",content,https://twitter.com/twitter/status/1561714208030396416
2022.08.22,13,57, ,1,大抵の家庭は子供にワクチン打たせてないんか。大人たちの副反応辛そうやもんな…私も腕は痛かった,Most families don't vaccinate their children. Adverse reactions of adults It seems to be painful ... I also had a pain in my arm,pain,https://twitter.com/twitter/status/1561714201105956865
2022.08.22,13,57,1, ,@io302 世界一マスク付けてワクチン打って4回も打った総理がコロナかかってそろそろすべて意味ないことに気付いたら？笑小学生でも気づいてるよw,"@io302 What if the Prime Minister, who wore the world's best mask and got vaccinated four times, realized that everything was meaningless when he got coronavirus? lol Even elementary school students have noticed w",best,https://twitter.com/twitter/status/1561714258282311680
2022.08.22,13,57, ,1,"RT @SukunaBikona7: 5～11歳のコロナワクチン3回目接種を承認へ　厚労省 | 毎日新聞 https://t.co/Vo2TMU6TiV
""厚生労働省は22日、5～11歳の子どもへの3回目接種について、米ファイザー製の新型コロナウイルスワクチンの使用を認める方針…","RT @ SukunaBikona7: To approve the third dose of corona vaccine for 5 to 11 years old Ministry of Health, Labor and Welfare | Mainichi Shimbun https://t.co/Vo2TMU6TiV
""On the 22nd, the Ministry of Health, Labor and Welfare plans to allow the use of the new coronavirus vaccine made by Pfizer in the United States for the third vaccination of children aged 5 to 11...",old,https://twitter.com/twitter/status/1561714256231690242
